Seq,Year,Region,myVar,sqrtSeedWidth_mm,sqrtSeed_length_mm,sqrtDispersal_length_mm,sqrtDispersal_and_seed_mm,sqrtSeedShapeIndex,Weight_Tot,Weight_S,Weight_D
1727,2016,Prairie,1.68136849,1.236122971,1.684042755,9.201249915,9.354090015,1.362350909,0.0087,0.0035,0.0052
1728,2016,Prairie,1.56172981,1.103630373,1.691744662,7.852770212,8.032932217,1.532970972,0.0087,0.0035,0.0052
1729,2016,Prairie,1.576388277,1.089954127,1.797220076,9.203586258,9.377419688,1.648939053,0.0087,0.0035,0.0052
1730,2016,Prairie,1.714059509,1.110405331,1.73839006,9.410738547,9.569952978,1.56556699,0.0087,0.0035,0.0052
1731,2016,Prairie,1.527416119,1.10408333,1.735799528,7.904492394,8.092836338,1.572259521,0.0083,0.0035,0.0048
1732,2016,Prairie,1.431432849,0.976217189,1.597811003,7.829878671,7.99124521,1.636765102,0.0083,0.0035,0.0048
1733,2016,Prairie,1.412090649,1.06723943,1.54304893,7.234569787,7.397296804,1.445683229,0.0083,0.0035,0.0048
1734,2016,Prairie,1.653783541,1.038267788,1.704992669,8.016295903,8.19560858,1.642254548,0.0083,0.0035,0.0048
1735,2016,Prairie,1.385640646,1.047377678,1.55724115,7.724118073,7.879530443,1.486943173,0.0083,0.0035,0.0048
1736,2016,Prairie,1.522169504,1.062073444,1.70997076,5.719615372,5.969757114,1.609968944,0.0075,0.0035,0.004
1737,2016,Prairie,1.42407865,1.077961038,1.554348738,5.479689772,5.695875701,1.441873781,0.0075,0.0035,0.004
1738,2016,Prairie,1.596245595,1.084896308,1.77707625,5.139941634,5.438474051,1.637986569,0.0075,0.0035,0.004
1739,2016,Prairie,1.398213145,1.073312629,1.766069081,5.484250177,5.761597001,1.645296326,0.0075,0.0035,0.004
1740,2016,Prairie,1.419506957,0.985393322,1.660722734,5.448577796,5.696051264,1.685229955,0.0075,0.0035,0.004
1741,2016,MB-Alvar,1.538505769,1.126055061,1.838477631,8.506938345,8.703332695,1.632789025,0.0093,0.0034,0.0059
1742,2016,MB-Alvar,1.95192213,1.167904106,1.836845121,9.77123329,9.94238402,1.572895419,0.0093,0.0034,0.0059
1743,2016,MB-Alvar,1.82428068,1.317193987,1.83330303,9.222743626,9.403190948,1.391761474,0.0093,0.0034,0.0059
1744,2016,MB-Alvar,1.897893569,1.157151675,1.879361594,9.452988945,9.637997717,1.624192107,0.0093,0.0034,0.0059
1745,2016,MB-Alvar,1.728583235,1.261744824,1.742412121,9.271245871,9.433557123,1.380941708,0.0093,0.0034,0.0059
1746,2016,Prairie,1.572895419,1.1340194,1.694697613,6.92690407,7.131199058,1.494322589,0.0079,0.0034,0.0045
1747,2016,Prairie,1.60530371,1.065833008,1.694697613,5.936076145,6.17324874,1.589968553,0.0079,0.0034,0.0045
1748,2016,Prairie,1.517234326,1.080277742,1.506651917,5.517426937,5.719440532,1.394632568,0.0079,0.0034,0.0045
1749,2016,Prairie,1.695582496,1.148477253,1.654388104,7.085336972,7.275919186,1.440486029,0.0079,0.0034,0.0045
1750,2016,Prairie,1.859569843,1.207890724,1.782133553,7.256583218,7.4722152,1.475466028,0.0079,0.0034,0.0045
1751,2016,Prairie,1.23004065,1.057355191,1.570350279,7.550298007,7.711873962,1.48526092,0.0073,0.0034,0.0039
1752,2016,Prairie,1.42933551,1.014889157,1.786896751,8.390172823,8.578344829,1.760681686,0.0073,0.0034,0.0039
1753,2016,Prairie,1.421618796,1.118033989,1.763235662,8.279492738,8.465163909,1.577022511,0.0073,0.0034,0.0039
1754,2016,Prairie,1.428635713,1.089495296,1.772850812,8.119174835,8.310475317,1.627267649,0.0073,0.0034,0.0039
1755,2016,Prairie,1.609968944,1.071447619,1.88255146,8.46173741,8.668621574,1.756986056,0.0073,0.0034,0.0039
1756,2016,Prairie,1.52577849,1.087198234,1.803330253,7.241546796,7.462707284,1.658613879,0.007,0.0034,0.0036
1757,2016,Prairie,1.450861813,1.089036271,1.724818831,7.155697031,7.360638559,1.583666632,0.007,0.0034,0.0036
1758,2016,Prairie,1.442567156,1.101362792,1.68136849,7.470676007,7.657545299,1.526761278,0.007,0.0034,0.0036
1759,2016,Prairie,1.570350279,1.084896308,1.742985944,7.638455341,7.83479419,1.606549097,0.007,0.0034,0.0036
1760,2016,Prairie,1.482565344,1.116243701,1.728583235,7.244308111,7.447684204,1.548547707,0.007,0.0034,0.0036
1761,2016,MB-Alvar,1.596558799,1.196662024,1.566524816,7.903796556,8.05754305,1.309198228,0.0069,0.0034,0.0035
1762,2016,MB-Alvar,1.462190138,1.216963434,1.490301983,7.260371891,7.411747432,1.224744871,0.0069,0.0034,0.0035
1763,2016,MB-Alvar,1.498332406,1.164903429,1.625115381,7.734856172,7.903733295,1.394991039,0.0069,0.0034,0.0035
1764,2016,MB-Alvar,1.282185634,1.219426095,1.580822571,8.04332021,8.197194642,1.296533841,0.0069,0.0034,0.0035
1765,2016,MB-Alvar,1.49966663,1.139736812,1.589968553,7.866574858,8.025646391,1.394991039,0.0069,0.0034,0.0035
1766,2016,Prairie,1.700588134,1.187434209,1.722788437,6.48906773,6.713866248,1.450861813,0.0071,0.0033,0.0046
1767,2016,Prairie,1.504991694,1.283744523,1.68136849,5.714980315,5.957180541,1.309580085,0.0071,0.0033,0.0046
1768,2016,Prairie,1.62788206,1.219426095,1.709385855,5.753433757,6.001999667,1.401784577,0.0071,0.0033,0.0046
1769,2016,Prairie,1.278280095,0.930053762,1.529705854,5.142178527,5.364885833,1.64468842,0.0071,0.0033,0.0046
1770,2016,Prairie,1.621727474,1.144989083,1.679285562,5.052820994,5.32456571,1.466628787,0.0071,0.0033,0.0046
1771,2016,Prairie,1.397497764,0.965919251,1.600937226,7.523363609,7.69181383,1.657407614,0.0072,0.0033,0.0039
1772,2016,Prairie,1.497998665,1.101362792,1.5795569,7.470341358,7.635509151,1.434224529,0.0072,0.0033,0.0039
1773,2016,Prairie,1.465264481,0.969535971,1.595305613,7.336824926,7.508262116,1.645296326,0.0072,0.0033,0.0039
1774,2016,Prairie,1.518881167,1.10408333,1.648939053,6.72941305,6.928491899,1.49365324,0.0072,0.0033,0.0039
1775,2016,Prairie,1.647118696,1.108602724,1.820439507,8.079789601,8.28233059,1.642254548,0.0072,0.0033,0.0039
1776,2016,Prairie,1.670628624,1.17686023,1.809972375,7.548774735,7.762731478,1.53785565,0.0069,0.0033,0.0036
1777,2016,Prairie,1.678392088,1.180677771,1.816590212,7.633282387,7.846464172,1.538505769,0.0069,0.0033,0.0036
1778,2016,Prairie,1.695287586,1.141490254,1.82455474,8.090920838,8.294094284,1.598436736,0.0069,0.0033,0.0036
1779,2016,Prairie,1.68849045,1.216141439,1.814662503,7.738539914,7.94845897,1.49231364,0.0069,0.0033,0.0036
1780,2016,Prairie,1.734358671,1.17940663,1.719302184,8.169822519,8.348772365,1.457737974,0.0069,0.0033,0.0036
1781,2016,Prairie,1.490637448,1.033440855,1.641340915,6.482977711,6.687525701,1.588080602,0.0069,0.0033,0.0036
1782,2016,Prairie,1.608415369,1.16747591,1.678689965,6.61180762,6.821583394,1.437706507,0.0069,0.0033,0.0036
1783,2016,Prairie,1.401071019,1.116243701,1.491978552,6.595301358,6.761952381,1.336787193,0.0069,0.0033,0.0036
1784,2016,Prairie,1.355359731,0.997496867,1.497998665,6.563078546,6.731864526,1.501665742,0.0069,0.0033,0.0036
1785,2016,Prairie,1.395349419,1.067707825,1.517893277,6.610068078,6.782108817,1.421618796,0.0069,0.0033,0.0036
1786,2016,Prairie,1.212847888,0.955510335,1.401427843,7.635378183,7.762924707,1.466628787,0.0064,0.0033,0.0031
1787,2016,Prairie,1.295376393,0.955510335,1.596245595,6.822682757,7.006925146,1.670628624,0.0064,0.0033,0.0031
1788,2016,Prairie,1.535903643,1.162325256,1.718429516,6.891226306,7.102253164,1.478512766,0.0064,0.0033,0.0031
1789,2016,Prairie,1.238547536,1.036822068,1.60249805,7.274682124,7.449093905,1.545639026,0.0064,0.0033,0.0031
1790,2016,Prairie,1.347961424,1.126942767,1.676305461,7.077075667,7.272894884,1.487615542,0.0064,0.0033,0.0031
1791,2016,MB-Alvar,1.516245363,1.126499001,1.703525756,7.743836259,7.928997415,1.512283042,0.0063,0.0033,0.003
1792,2016,MB-Alvar,1.512283042,1.055461984,1.632789025,8.059094242,8.222834061,1.546932448,0.0063,0.0033,0.003
1793,2016,MB-Alvar,1.687009188,1.193733639,1.785217074,7.91568064,8.114493207,1.495326051,0.0063,0.0033,0.003
1794,2016,MB-Alvar,1.517563837,1.206233808,1.739252713,7.926096139,8.114678059,1.441873781,0.0063,0.0033,0.003
1795,2016,MB-Alvar,1.426534262,1.077961038,1.682260384,8.08275943,8.255967539,1.560448653,0.0063,0.0033,0.003
1796,2016,Prairie,1.680773631,1.039711498,1.745565811,5.633205127,5.897457079,1.67898779,0.0075,0.0032,0.0043
1797,2016,Prairie,1.812732744,0.9246621,1.797220076,6.044501634,6.306028861,1.943707797,0.0075,0.0032,0.0043
1798,2016,Prairie,1.607793519,1.206233808,1.710847743,5.831637849,6.077417215,1.418449858,0.0075,0.0032,0.0043
1799,2016,Prairie,1.481215717,1.087198234,1.72133669,5.87511702,6.122091146,1.583350877,0.0075,0.0032,0.0043
1800,2016,Prairie,1.659819267,0.972625313,1.71464282,5.209894433,5.48479717,1.76295207,0.0075,0.0032,0.0043
1801,2016,Prairie,1.529378959,1.193733639,1.678392088,7.796345298,7.974960815,1.40605832,0.0074,0.0032,0.0042
1802,2016,Prairie,1.554027027,1.027131929,1.667633053,7.830006386,8.005623024,1.623576299,0.0074,0.0032,0.0042
1803,2016,Prairie,1.398570699,1.071914176,1.520526225,7.58340293,7.734339015,1.418449858,0.0074,0.0032,0.0042
1804,2016,Prairie,1.58113883,1.17686023,1.591225942,7.357649081,7.527748667,1.352035502,0.0074,0.0032,0.0042
1805,2016,Prairie,1.663430191,1.136221809,1.64468842,7.439690854,7.619317555,1.447411483,0.0074,0.0032,0.0042
1806,2016,Prairie,1.812181006,1.025670512,1.743272784,7.881306998,8.071802773,1.699705857,0.008,0.0031,0.0049
1807,2016,Prairie,1.47478812,1.093160555,1.553061493,7.667333304,7.823042886,1.420563269,0.008,0.0031,0.0049
1808,2016,Prairie,1.654388104,1.137101579,1.784936974,7.033917827,7.256858825,1.56971335,0.008,0.0031,0.0049
1809,2016,Prairie,1.492648653,1.099545361,1.671526249,7.942795478,8.116772758,1.520197356,0.008,0.0031,0.0049
1810,2016,Prairie,1.433875866,0.933273808,1.686119806,7.835177088,8.01454927,1.806654367,0.008,0.0031,0.0049
1811,2016,Prairie,1.634625339,1.177709642,1.687601849,7.27619406,7.46933732,1.432829369,0.0077,0.0031,0.0046
1812,2016,Prairie,1.625115381,1.109053651,1.738677658,7.614525593,7.810505745,1.567801008,0.0077,0.0031,0.0046
1813,2016,Prairie,1.475804865,0.913236005,1.779325715,7.420916385,7.631251536,1.94833262,0.0077,0.0031,0.0046
1814,2016,Prairie,1.479864859,1.006479011,1.702351315,6.951546591,7.15695466,1.691449083,0.0077,0.0031,0.0046
1815,2016,Prairie,1.6486358,1.17686023,1.724238963,7.368514097,7.567562355,1.465264481,0.0077,0.0031,0.0046
1816,2016,Prairie,1.277888884,1.040672859,1.482228053,7.622073209,7.764856728,1.42442971,0.0075,0.0031,0.0044
1817,2016,Prairie,1.297690256,1.001498877,1.477836256,7.77913877,7.918270013,1.475466028,0.0075,0.0031,0.0044
1818,2016,Prairie,1.317952958,1.02859127,1.531992167,7.600065789,7.752934928,1.489295135,0.0075,0.0031,0.0044
1819,2016,Prairie,1.327780102,1.04019229,1.52446712,7.276537638,7.434514107,1.465605677,0.0075,0.0031,0.0044
1820,2016,Prairie,1.161895004,0.878066057,1.540779024,7.594405836,7.749128983,1.754707953,0.0075,0.0031,0.0044
1821,2016,MB-Alvar,1.271219887,1.043551628,1.625730605,7.843914839,8.010617954,1.557883179,0.0071,0.0031,0.004
1822,2016,MB-Alvar,1.637375949,1.145425685,1.762384748,7.997374569,8.189261261,1.538505769,0.0071,0.0031,0.004
1823,2016,MB-Alvar,1.597498044,1.071914176,1.742125139,7.370278149,7.573374413,1.625115381,0.0071,0.0031,0.004
1824,2016,MB-Alvar,1.649848478,1.219836055,1.795271567,8.435816499,8.62473188,1.471733672,0.0071,0.0031,0.004
1825,2016,MB-Alvar,1.958060265,1.253794241,1.840923681,8.329465769,8.530474782,1.468332387,0.0071,0.0031,0.004
1826,2016,Prairie,1.348703081,0.96072889,1.480540442,6.269369984,6.441816514,1.541103501,0.0061,0.0031,0.0031
1827,2016,Prairie,1.413506279,1.082127534,1.546932448,5.90999154,6.109091585,1.42968528,0.0061,0.0031,0.0031
1828,2016,Prairie,1.480202689,1.119821414,1.535903643,6.104096985,6.294362557,1.371495534,0.0061,0.0031,0.0031
1829,2016,Prairie,1.329285522,0.956556323,1.447411483,6.627593832,6.783804242,1.513274595,0.0061,0.0031,0.0031
1830,2016,Prairie,1.29305839,1.042113238,1.480540442,6.153698075,6.329296959,1.420563269,0.0061,0.0031,0.0031
1831,2016,Prairie,1.642558979,1.116243701,1.782133553,7.270213202,7.485452558,1.596558799,0.0061,0.0031,0.003
1832,2016,Prairie,1.313011805,1.013410085,1.593423986,6.596893208,6.786604453,1.572259521,0.0061,0.0031,0.003
1833,2016,Prairie,1.653783541,1.18025421,1.67182535,7.12130606,7.314916267,1.416333294,0.0061,0.0031,0.003
1834,2016,Prairie,1.492648653,1.051665346,1.642863354,7.225302762,7.409723342,1.562049935,0.0061,0.0031,0.003
1835,2016,Prairie,1.392479802,1.094531863,1.578923684,7.314642848,7.483114325,1.442567156,0.0061,0.0031,0.003
1836,2016,MB-Alvar,1.364184738,1.021273715,1.678094157,6.871535491,7.073471566,1.643167673,0.0053,0.0031,0.0022
1837,2016,MB-Alvar,1.322875656,1.001498877,1.557883179,5.809044672,6.014316254,1.555634919,0.0053,0.0031,0.0022
1838,2016,MB-Alvar,1.404279175,1.006479011,1.687601849,6.819457456,7.025169037,1.67660371,0.0053,0.0031,0.0022
1839,2016,MB-Alvar,1.431432849,1.001998004,1.598749511,7.205553414,7.380785866,1.595619002,0.0053,0.0031,0.0022
1840,2016,MB-Alvar,1.27514705,1.052615789,1.476143624,7.121867733,7.273238618,1.402497772,0.0053,0.0031,0.0022
1841,2016,Prairie,1.497664849,1.140175425,1.594992163,7.041093665,7.219487516,1.398928161,0.0047,0.0031,0.0016
1842,2016,Prairie,1.481890684,1.2489996,1.608104474,7.056557234,7.237471934,1.287633488,0.0047,0.0031,0.0016
1843,2016,Prairie,1.640731544,1.168760027,1.64924225,7.027588491,7.218517853,1.411027994,0.0047,0.0031,0.0016
1844,2016,Prairie,1.342758355,0.930053762,1.568119893,7.206871721,7.375499983,1.686119806,0.0047,0.0031,0.0016
1845,2016,Prairie,1.378042089,1.103630373,1.527416119,7.063851641,7.22710177,1.38383525,0.0047,0.0031,0.0016
1846,2016,Prairie,1.371860051,0.85732141,1.796385259,5.77321401,6.0462385,2.095232684,0.0077,0.003,0.0047
1847,2016,Prairie,1.662828915,1.093160555,1.743559577,5.908891605,6.16076294,1.594992163,0.0077,0.003,0.0047
1848,2016,Prairie,1.437706507,1.065833008,1.717265268,5.82125416,6.069266842,1.611210725,0.0077,0.003,0.0047
1849,2016,Prairie,1.566843962,1.089495296,1.810248602,5.863787172,6.136855873,1.66162571,0.0077,0.003,0.0047
1850,2016,Prairie,1.558845727,1.119821414,1.679880948,5.706750389,5.948865438,1.5,0.0077,0.003,0.0047
1851,2016,MB-Alvar,1.168332145,0.996995486,1.355728586,7.096689369,7.225025952,1.359779394,0.0069,0.003,0.0039
1852,2016,MB-Alvar,1.531012737,1.106345335,1.699705857,7.216439565,7.413905853,1.53622915,0.0069,0.003,0.0039
1853,2016,MB-Alvar,1.478850905,1.113103769,1.67002994,7.290267485,7.479104224,1.500333296,0.0069,0.003,0.0039
1854,2016,MB-Alvar,1.479188967,1.162755348,1.664331698,7.553806987,7.734985456,1.431432849,0.0069,0.003,0.0039
1855,2016,MB-Alvar,1.360514609,1.003992032,1.575753788,7.3518025,7.518776496,1.569394788,0.0069,0.003,0.0039
1856,2016,Prairie,1.264515718,1.00697567,1.538180744,6.106390096,6.297142209,1.527416119,0.0061,0.003,0.0031
1857,2016,Prairie,1.301921657,0.936482781,1.562689988,5.963639828,6.164981752,1.668532289,0.0061,0.003,0.0031
1858,2016,Prairie,1.307287268,0.948156105,1.701469953,6.042681524,6.277658799,1.794435844,0.0061,0.003,0.0031
1859,2016,Prairie,1.371860051,1.077961038,1.686416319,5.788782255,6.029427834,1.564608577,0.0061,0.003,0.0031
1860,2016,Prairie,1.382027496,1.099545361,1.581455026,5.889567047,6.098196455,1.438401891,0.0061,0.003,0.0031
1861,2016,Prairie,1.56332978,1.037786105,1.565247584,5.491447897,5.710166372,1.508310313,0.0061,0.003,0.0031
1862,2016,Prairie,1.616786937,1.118033989,1.756132113,5.513982227,5.786881716,1.570668647,0.0061,0.003,0.0031
1863,2016,Prairie,1.50797878,1.105893304,1.627574883,5.789473206,6.013900565,1.471733672,0.0061,0.003,0.0031
1864,2016,Prairie,1.471054044,1.017840852,1.685229955,5.644111976,5.89033106,1.655596569,0.0061,0.003,0.0031
1865,2016,Prairie,1.600624878,1.11579568,1.698528775,6.069925864,6.303094478,1.522169504,0.0061,0.003,0.0031
1866,2016,Prairie,1.417744688,1.023230179,1.527743434,7.443722187,7.598881497,1.49298359,0.0055,0.003,0.0025
1867,2016,Prairie,1.425482374,1.074709263,1.51195238,6.711482698,6.879680225,1.406769349,0.0055,0.003,0.0025
1868,2016,Prairie,1.323631369,1.082589488,1.494322589,7.292393297,7.443923697,1.380217374,0.0055,0.003,0.0025
1869,2016,Prairie,1.380217374,1.079814799,1.51195238,7.310471941,7.465185865,1.400357097,0.0055,0.003,0.0025
1870,2016,Prairie,1.426534262,1.082127534,1.543696861,7.059532562,7.226340706,1.426534262,0.0055,0.003,0.0025
1871,2016,MB-Alvar,1.62265215,1.20124935,1.678094157,7.019330452,7.217132395,1.396782016,0.0065,0.0029,0.0036
1872,2016,MB-Alvar,1.413859965,1.071447619,1.646815108,6.807789656,7.004141632,1.536879956,0.0065,0.0029,0.0036
1873,2016,MB-Alvar,1.545639026,1.126055061,1.7067513,7.2547226,7.452784714,1.515585695,0.0065,0.0029,0.0036
1874,2016,MB-Alvar,1.401071019,1.118033989,1.736951352,6.111219191,6.353266876,1.553705249,0.0065,0.0029,0.0036
1875,2016,MB-Alvar,1.434224529,1.116243701,1.721046193,6.74707344,6.963117118,1.54175225,0.0065,0.0029,0.0036
1876,2016,Prairie,1.312630946,0.909945053,1.629723903,5.261558704,5.508175742,1.791089054,0.0051,0.0029,0.0022
1877,2016,Prairie,1.683448841,1.060188662,1.775668888,5.603927194,5.878520222,1.674813422,0.0051,0.0029,0.0022
1878,2016,Prairie,1.301153335,0.964365076,1.637681288,5.459578738,5.69991228,1.698234377,0.0051,0.0029,0.0022
1879,2016,Prairie,1.595932329,1.128716085,1.61925909,5.242327727,5.486711219,1.434573107,0.0051,0.0029,0.0022
1880,2016,Prairie,1.588080602,1.122051692,1.659819267,5.494997725,5.740209055,1.479188967,0.0051,0.0029,0.0022
1881,2016,Prairie,1.382389236,1.033924562,1.612761607,5.141011574,5.388042316,1.55980768,0.005,0.0029,0.0021
1882,2016,Prairie,1.370036496,0.993478737,1.66162571,5.437462644,5.685683776,1.672423391,0.005,0.0029,0.0021
1883,2016,Prairie,1.5,1.111305539,1.588395417,5.372522685,5.602410196,1.42933551,0.005,0.0029,0.0021
1884,2016,Prairie,1.28724512,0.896102673,1.692040189,5.139747075,5.411099703,1.888120759,0.005,0.0029,0.0021
1885,2016,Prairie,1.531339283,1.108151614,1.668232598,5.149757276,5.413224547,1.505323885,0.005,0.0029,0.0021
1886,2016,MB-Alvar,1.334915728,0.919238816,1.659216683,7.215261603,7.403580215,1.804993075,0.0075,0.0028,0.0047
1887,2016,MB-Alvar,1.444991349,1.113552873,1.777357589,7.97659075,8.172209004,1.596245595,0.0075,0.0028,0.0047
1888,2016,MB-Alvar,1.538180744,1.139298029,1.819890107,8.480742892,8.673811158,1.597498044,0.0075,0.0028,0.0047
1889,2016,MB-Alvar,1.530686121,1.005982107,1.681071087,7.90272105,8.079542066,1.670927886,0.0075,0.0028,0.0047
1890,2016,MB-Alvar,1.398928161,1.085357084,1.764936259,8.243057685,8.429887306,1.62603813,0.0075,0.0028,0.0047
1891,2016,Prairie,1.494991639,1.168760027,1.583666632,7.830261809,7.988804667,1.354990775,0.0063,0.0028,0.0035
1892,2016,Prairie,1.528724959,1.087198234,1.576071064,7.219487516,7.389519605,1.449827576,0.0063,0.0028,0.0035
1893,2016,Prairie,1.457051818,1.130928822,1.634931191,7.408643601,7.586896599,1.445683229,0.0063,0.0028,0.0035
1894,2016,Prairie,1.530359435,1.121160113,1.540129865,7.209091482,7.371770479,1.373681186,0.0063,0.0028,0.0035
1895,2016,Prairie,1.368575902,1.069111781,1.564288976,7.514918496,7.676001563,1.463215637,0.0063,0.0028,0.0035
1896,2016,Prairie,1.635542723,1.262141038,1.82729308,6.850182479,7.089710854,1.447756886,0.0063,0.0028,0.0035
1897,2016,Prairie,1.330037593,0.969020124,1.585244461,6.945070194,7.123692863,1.635848404,0.0063,0.0028,0.0035
1898,2016,Prairie,1.38491877,1.042592922,1.588710169,6.682215202,6.868478725,1.523811012,0.0063,0.0028,0.0035
1899,2016,Prairie,1.36381817,1.00448992,1.456708619,6.909052033,7.060948945,1.450172404,0.0063,0.0028,0.0035
1900,2016,Prairie,1.420915198,1.030533842,1.57765649,6.464286504,6.654021341,1.531012737,0.0063,0.0028,0.0035
1901,2016,Prairie,1.5,0.951840323,1.658312395,7.440833287,7.623385075,1.742125139,0.0079,0.0027,0.0052
1902,2016,Prairie,1.6,1.115347479,1.637986569,7.982731362,8.149049024,1.46867287,0.0079,0.0027,0.0052
1903,2016,Prairie,1.493318452,1.160172401,1.58113883,8.562885028,8.707640323,1.362717872,0.0079,0.0027,0.0052
1904,2016,Prairie,1.504991694,1.084435337,1.632482772,8.295721789,8.45482111,1.505323885,0.0079,0.0027,0.0052
1905,2016,Prairie,1.465605677,1.188696765,1.58492902,8.638286867,8.782482565,1.333416664,0.0079,0.0027,0.0052
1906,2016,Prairie,1.230853363,0.821583836,1.612761607,7.552747844,7.723017545,1.962906009,0.0063,0.0027,0.0036
1907,2016,Prairie,1.50465943,1.043072385,1.699705857,7.054218596,7.256100881,1.629417074,0.0063,0.0027,0.0036
1908,2016,Prairie,1.447756886,0.887130205,1.7052859,7.40364775,7.597499589,1.922238279,0.0063,0.0027,0.0036
1909,2016,Prairie,1.456365339,0.962808392,1.697350877,7.481443711,7.671570895,1.76295207,0.0063,0.0027,0.0036
1910,2016,Prairie,1.576388277,1.029077257,1.6486358,7.444595355,7.624959016,1.602186007,0.0063,0.0027,0.0036
1911,2016,Prairie,1.344618905,1.003493896,1.573213272,7.867337542,8.023091673,1.567801008,0.0061,0.0026,0.0035
1912,2016,Prairie,1.329661611,1.01882285,1.465264481,7.959271323,8.093021685,1.438054241,0.0061,0.0026,0.0035
1913,2016,Prairie,1.351665639,1.054988152,1.458766602,7.460697018,7.601973428,1.382750881,0.0061,0.0026,0.0035
1914,2016,Prairie,1.234503949,1.001998004,1.42933551,7.521901355,7.656500506,1.426534262,0.0061,0.0026,0.0035
1915,2016,Prairie,1.46355731,1.059716943,1.593110166,7.707074672,7.870006353,1.503329638,0.0061,0.0026,0.0035
1916,2016,Prairie,1.473770674,1.102270384,1.517563837,6.624877357,6.796469672,1.37658999,0.0054,0.0026,0.0028
1917,2016,Prairie,1.308434179,1.025182911,1.481553239,6.167252224,6.342712354,1.444991349,0.0054,0.0026,0.0028
1918,2016,Prairie,1.473431369,1.113552873,1.63370744,6.854049898,7.04606273,1.466969666,0.0054,0.0026,0.0028
1919,2016,Prairie,1.495326051,1.117139204,1.65408585,7.053297101,7.244653201,1.480540442,0.0054,0.0026,0.0028
1920,2016,Prairie,1.147170432,0.922496612,1.555313473,6.011073116,6.209025688,1.686119806,0.0054,0.0026,0.0028
1921,2016,Prairie,1.675410397,1.14629839,1.744706279,6.51904901,6.748481311,1.522169504,0.0054,0.0026,0.0028
1922,2016,Prairie,1.523482852,1.185326959,1.67660371,6.209428315,6.431796017,1.414567072,0.0054,0.0026,0.0028
1923,2016,Prairie,1.552739515,1.125166654,1.56588633,6.566810489,6.750925862,1.391761474,0.0054,0.0026,0.0028
1924,2016,Prairie,1.456021978,1.094988584,1.615549442,6.40351466,6.604165352,1.475466028,0.0054,0.0026,0.0028
1925,2016,Prairie,1.454303957,1.139736812,1.578290214,7.132811507,7.305340512,1.38491877,0.0054,0.0026,0.0028
1926,2016,Prairie,1.280234354,0.872926114,1.586505594,5.720751699,5.936665731,1.817415748,0.0052,0.0026,0.0028
1927,2016,Prairie,1.388164255,1.007968253,1.546609194,5.954326158,6.151910272,1.534275073,0.0052,0.0026,0.0028
1928,2016,Prairie,1.341268057,1.048808848,1.458423807,5.786881716,5.967830427,1.390683285,0.0052,0.0026,0.0028
1929,2016,Prairie,1.366016105,0.977752525,1.541103501,5.594819032,5.803188779,1.576071064,0.0052,0.0026,0.0028
1930,2016,Prairie,1.298075499,1.035857133,1.473431369,5.680228869,5.868219491,1.422322045,0.0052,0.0026,0.0028
1931,2016,Prairie,1.548870556,1.111305539,1.770310707,5.752216964,6.018471567,1.593110166,0.0052,0.0026,0.0026
1932,2016,Prairie,1.449482666,1.04019229,1.656200471,5.697631087,5.933464418,1.592168333,0.0052,0.0026,0.0026
1933,2016,Prairie,1.546932448,1.113103769,1.646815108,5.963052909,6.186275131,1.479526951,0.0052,0.0026,0.0026
1934,2016,Prairie,1.408190328,1.129158979,1.591540135,5.893810313,6.104916052,1.409609875,0.0052,0.0026,0.0026
1935,2016,Prairie,1.456708619,1.031503757,1.562369995,5.924018906,6.126581428,1.514595656,0.0052,0.0026,0.0026
1936,2016,Prairie,1.441180072,1.064424727,1.729739865,5.957684114,6.203708568,1.625115381,0.0047,0.0026,0.0021
1937,2016,Prairie,1.410673598,1.031503757,1.555313473,4.509545432,4.770220121,1.507647174,0.0047,0.0026,0.0021
1938,2016,Prairie,1.320227253,0.987927123,1.66403125,5.463606867,5.711392125,1.684339633,0.0047,0.0026,0.0021
1939,2016,Prairie,1.417744688,1.118033989,1.644992401,5.523133169,5.762898576,1.471393897,0.0047,0.0026,0.0021
1940,2016,Prairie,1.434224529,0.98285299,1.7067513,5.390640036,5.654378834,1.736663468,0.0047,0.0026,0.0021
1941,2016,Prairie,1.355728586,1.072380529,1.528724959,4.840144626,5.075825056,1.425482374,0.0044,0.0026,0.0018
1942,2016,Prairie,1.252597302,0.975192289,1.557883179,4.824520702,5.06981262,1.597498044,0.0044,0.0026,0.0018
1943,2016,Prairie,1.263328936,1.040672859,1.588080602,4.932950436,5.182277492,1.526106156,0.0044,0.0026,0.0018
1944,2016,Prairie,1.345734,1.035857133,1.511290839,4.882724649,5.111262075,1.459109317,0.0044,0.0026,0.0018
1945,2016,Prairie,1.272792206,0.944457516,1.56172981,4.865490726,5.109990215,1.653481176,0.0044,0.0026,0.0018
1946,2016,MB-Alvar,1.447756886,1.028105053,1.606549097,7.11667057,7.295752189,1.562689988,0.0051,0.0025,0.0026
1947,2016,MB-Alvar,1.56588633,1.126055061,1.757270611,7.623253898,7.823170713,1.560448653,0.0051,0.0025,0.0026
1948,2016,MB-Alvar,1.619876539,1.150651989,1.636459593,7.611701518,7.785627785,1.422322045,0.0051,0.0025,0.0026
1949,2016,MB-Alvar,1.458080931,1.019803903,1.639817063,7.42219644,7.601184118,1.608104474,0.0051,0.0025,0.0026
